iso3,year,ethnic_group,share,count,total_pop,model_name,view_type,scenario_name,delta_migrants,delta_in,delta_out,delta_count,base_share,shock_share,delta_share,total_pop_shock
IDN,2025,Minangkabau,0.031711106401731366,9287766.108534334,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,112362.57624999995,131777.27624999997,19414.7,-615.9387440328086,0.0317253804608265,0.0317232766615969,-2.1037992295687544e-06,292886851.403811
IDN,2025,Other,0.24740610143190273,72461994.06648187,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,112362.57624999995,131777.27624999997,19414.7,126692.0033757498,0.2470683233118385,0.2475010522831471,0.0004327289713085,292886851.403811
IDN,2025,"Sunda, Priangan",0.15181497693206022,44464610.58957332,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,112362.57624999995,131777.27624999997,19414.7,-2883.4034912066004,0.1518830898523234,0.1518732413047168,-9.848547606567164e-06,292886851.403811
IDN,2025,"Banjar, Melayu Banjar",0.07289540908448897,21344410.49749125,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-1388.8981479474144,0.0729086727505534,0.0729039288326201,-4.7439179332508405e-06,292808707.23631096
IDN,2025,Banten,0.023425217313669176,6859107.59834512,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-454.8768853501298,0.0234295088438209,0.0234279551671765,-1.5536766443405672e-06,292808707.23631096
IDN,2025,Betawi,0.037732349177417426,11048360.383628678,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-732.6964459258942,0.0377392617926568,0.0377367591960376,-2.5025966191932778e-06,292808707.23631096
IDN,2025,"Bugis, Ugi",0.033743474065483864,9880383.018776316,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-655.2394446664789,0.0337496559136365,0.0337474178790068,-2.2380346296237696e-06,292808707.23631096
IDN,2025,Jawa,0.3713190121939599,108725439.93277739,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-7172.745744499426,0.3713869098156411,0.3713624105986047,-2.449921703637248e-05,292808707.23631096
IDN,2025,Madura,0.030103773075777596,8814646.877253702,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-557.9591711157763,0.0301091972587025,0.0301072914943944,-1.9057643080521416e-06,292808707.23631096
IDN,2025,Minangkabau,0.03171956939463092,9287766.108534334,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-615.9387440328086,0.0317253804608265,0.0317232766615969,-2.1037992295687544e-06,292808707.23631096
IDN,2025,Other,0.24720583507370175,72384020.9892033,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,48718.92609719107,0.2470683233118385,0.2472347275852855,0.000166404273447,292808707.23631096
IDN,2025,"Sunda, Priangan",0.15185536062087035,44464571.83030085,292774488.82756096,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,34218.40875,53633.10875,19414.7,-2922.162763653149,0.1518830898523234,0.1518731089186178,-9.98093370551234e-06,292808707.23631096
IDN,2025,"Banjar, Melayu Banjar",0.07287267649132509,21345871.617885992,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,72.22224679481116,0.0729086727505534,0.0729089194327253,2.466821719475319e-07,292920099.07756096
IDN,2025,Banten,0.023417862061470136,6859562.475230488,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,0.0,0.0234295088438209,0.0234295088438209,0.0,292920099.07756096
IDN,2025,Betawi,0.037720501648297496,11049093.080074605,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,0.0,0.0377392617926568,0.0377392617926568,0.0,292920099.07756096
IDN,2025,"Bugis, Ugi",0.03373287899784798,9881038.258221006,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,0.0,0.0337496559136365,0.0337496559136365,0.0,292920099.07756096
IDN,2025,Jawa,0.37120264248116863,108732714.81343636,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,102.1349144750332,0.3713869098156411,0.3713872586674652,3.488518240917803e-07,292920099.07756096
IDN,2025,Madura,0.03009447657034096,8815277.05867161,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,72.22224679481116,0.0301091972587025,0.0301094439408744,2.466821719475319e-07,292920099.07756096
IDN,2025,Minangkabau,0.031709609810076395,9288382.047278376,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,0.0,0.0317253804608265,0.0317253804608265,0.0,292920099.07756096
IDN,2025,Other,0.2474415164398106,72480593.51145124,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,145291.44834514052,0.2470683233118385,0.2475645805128226,0.0004962572009841,292920099.07756096
IDN,2025,"Sunda, Priangan",0.1518078354996628,44467566.215311304,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_HIGH,145610.25,145610.25,0.0,72.22224679481116,0.1518830898523234,0.1518833365344953,2.466821719475319e-07,292920099.07756096
IDN,2025,"Banjar, Melayu Banjar",0.07289667001978135,21345823.469721455,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,24.07408226493705,0.0729086727505534,0.072908754977944,8.222739064917731e-08,292823025.57756096
IDN,2025,Banten,0.023425625296032513,6859562.475230488,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,0.0,0.0234295088438209,0.0234295088438209,0.0,292823025.57756096
IDN,2025,Betawi,0.037733006338150805,11049093.080074603,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,0.0,0.0377392617926568,0.0377392617926568,0.0,292823025.57756096
IDN,2025,"Bugis, Ugi",0.033744061754473545,9881038.258221004,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,0.0,0.0337496559136365,0.0337496559136365,0.0,292823025.57756096
IDN,2025,Jawa,0.37132546700871716,108732646.72349335,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,34.044971491677735,0.3713869098156411,0.3713870260995824,1.1628394136392677e-07,292823025.57756096
IDN,2025,Madura,0.03010428873590121,8815228.910507081,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,24.07408226493705,0.0301091972587025,0.0301092794860931,8.222739064917731e-08,292823025.57756096
IDN,2025,Minangkabau,0.03172012183453836,9288382.047278376,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,0.0,0.0317253804608265,0.0317253804608265,0.0,292823025.57756096
IDN,2025,Other,0.24719276226013628,72383732.54588783,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,48430.48278171351,0.2470683233118385,0.2472337423788332,0.0001654190669947,292823025.57756096
IDN,2025,"Sunda, Priangan",0.1518579967522688,44467518.06714678,292774488.82756096,ET_BASE,SCENARIO,Conflict_external_LOW,48536.75,48536.75,0.0,24.07408226493705,0.1518830898523234,0.151883172079714,8.222739064917731e-08,292823025.57756096
IDN,2025,"Banjar, Melayu Banjar",0.0729086727505534,21341552.895612642,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-4246.50002655051,0.0729086727505534,0.0728941684129536,-1.4504337599754544e-05,292716244.72756094
IDN,2025,Banten,0.023429508843820838,6858197.844574413,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-1364.6306560503897,0.0234295088438209,0.0234248478138878,-4.661029933021702e-06,292716244.72756094
IDN,2025,Betawi,0.037739261792656804,11046894.99073682,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-2198.089337777683,0.0377392617926568,0.0377317540027992,-7.507789857579835e-06,292716244.72756094
IDN,2025,"Bugis, Ugi",0.033749655913636496,9879072.539886994,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-1965.718333999437,0.0337496559136365,0.0337429418097476,-6.71410388887131e-06,292716244.72756094
IDN,2025,Jawa,0.3713869098156414,108710981.58220789,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-21631.096313993192,0.3713869098156411,0.3713130266832664,-7.388313237473887e-05,292716244.72756094
IDN,2025,Madura,0.03010919725870248,8813451.153328761,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-1753.6830960555951,0.0301091972587025,0.0301032073819783,-5.989876724158448e-06,292716244.72756094
IDN,2025,Minangkabau,0.03172538046082643,9286534.23104625,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-1847.8162320984256,0.0317253804608265,0.0317190690631377,-6.311397688706262e-06,292716244.72756094
IDN,2025,Other,0.24706832331183867,72320911.79097632,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-14390.27212980706,0.2470683233118385,0.2470191719250922,-4.915138674627719e-05,292716244.72756094
IDN,2025,"Sunda, Priangan",0.15188308985232346,44458647.69919084,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH,-58244.100000000006,0.0,58244.100000000006,-8846.293873667713,0.1518830898523234,0.1518528744674068,-3.021538491653904e-05,292716244.72756094
IDN,2025,"Banjar, Melayu Banjar",0.0729050707969454,21341560.11783733,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-4239.277801871029,0.0729086727505534,0.0728941930811708,-1.4479669382559793e-05,292730805.752561
IDN,2025,Banten,0.02342834341245076,6858197.844574414,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-1364.6306560503897,0.0234295088438209,0.0234248478138878,-4.661029933021702e-06,292730805.752561
IDN,2025,Betawi,0.03773738456510287,11046894.990736822,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-2198.089337777683,0.0377392617926568,0.0377317540027992,-7.507789857579835e-06,292730805.752561
IDN,2025,"Bugis, Ugi",0.0337479771371844,9879072.539886996,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-1965.718333999437,0.0337496559136365,0.0337429418097476,-6.71410388887131e-06,292730805.752561
IDN,2025,Jawa,0.3713684711666131,108710991.79569936,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-21620.88282254569,0.3713869098156411,0.3713130615684488,-7.384824719232969e-05,292730805.752561
IDN,2025,Madura,0.030107724237958305,8813458.375553444,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-1746.460871376114,0.0301091972587025,0.0301032320501955,-5.965208506963695e-06,292730805.752561
IDN,2025,Minangkabau,0.03172380237594794,9286534.23104625,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-1847.8162320984256,0.0317253804608265,0.0317190690631377,-6.311397688706262e-06,292730805.752561
IDN,2025,Other,0.24710566675703555,72335440.93581083,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,138.87270470700605,0.2470683233118385,0.2470687976451906,4.743333521412094e-07,292730805.752561
IDN,2025,"Sunda, Priangan",0.15187555955076168,44458654.92141552,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-43683.075,14561.025000000012,58244.100000000006,-8839.071648988232,0.1518830898523234,0.151852899135624,-3.019071669934429e-05,292730805.752561
IDN,2025,"Banjar, Melayu Banjar",0.07290747205953423,21341555.30302088,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-4244.092618324016,0.0729086727505534,0.0728941766356927,-1.4496114860689627e-05,292721098.40256095
IDN,2025,Banten,0.02342912035381462,6858197.844574413,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-1364.6306560503897,0.0234295088438209,0.0234248478138878,-4.661029933021702e-06,292721098.40256095
IDN,2025,Betawi,0.037738636029387665,11046894.990736818,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-2198.089337777683,0.0377392617926568,0.0377317540027992,-7.507789857579835e-06,292721098.40256095
IDN,2025,"Bugis, Ugi",0.03374909630292835,9879072.539886994,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-1965.718333999437,0.0337496559136365,0.0337429418097476,-6.71410388887131e-06,292721098.40256095
IDN,2025,Jawa,0.371380763395475,108710984.98670503,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-21627.691816844024,0.3713869098156411,0.3713130383116605,-7.387150398060247e-05,292721098.40256095
IDN,2025,Madura,0.03010870623550479,8813453.560736999,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-1751.2756878291011,0.0301091972587025,0.0301032156047174,-5.98165398509353e-06,292721098.40256095
IDN,2025,Minangkabau,0.03172485441508921,9286534.231046248,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-1847.8162320984256,0.0317253804608265,0.0317190690631377,-6.311397688706262e-06,292721098.40256095
IDN,2025,Other,0.2470807715397044,72325754.8392545,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-9547.223851635705,0.2470683233118385,0.2470357138317917,-3.260948004680438e-05,292721098.40256095
IDN,2025,"Sunda, Priangan",0.1518805796685618,44458650.10659908,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-53390.425,4853.675000000005,58244.100000000006,-8843.88646544122,0.1518830898523234,0.1518528826901459,-3.020716217747412e-05,292721098.40256095
IDN,2025,"Banjar, Melayu Banjar",0.07290867275055338,21344383.895630337,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-1415.5000088501697,0.0729086727505534,0.0729038379713534,-4.8347791999181815e-06,292755074.127561
IDN,2025,Banten,0.02342950884382086,6859107.59834512,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-454.8768853501298,0.0234295088438209,0.0234279551671765,-1.5536766443405672e-06,292755074.127561
IDN,2025,Betawi,0.03773926179265682,11048360.383628676,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-732.6964459258942,0.0377392617926568,0.0377367591960376,-2.5025966191932778e-06,292755074.127561
IDN,2025,"Bugis, Ugi",0.03374965591363645,9880383.018776314,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-655.2394446664789,0.0337496559136365,0.0337474178790068,-2.2380346296237696e-06,292755074.127561
IDN,2025,Jawa,0.3713869098156414,108725402.31308389,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-7210.36543799773,0.3713869098156411,0.3713622821048495,-2.462771079157962e-05,292755074.127561
IDN,2025,Madura,0.030109197258702442,8814620.27539279,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-584.5610320185317,0.0301091972587025,0.0301072006331277,-1.996625574719483e-06,292755074.127561
IDN,2025,Minangkabau,0.03172538046082649,9287766.108534334,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-615.9387440328086,0.0317253804608265,0.0317232766615969,-2.1037992295687544e-06,292755074.127561
IDN,2025,Other,0.24706832331183867,72330505.30572954,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-4796.757376602352,0.2470683233118385,0.2470519395162564,-1.6383795582092395e-05,292755074.127561
IDN,2025,"Sunda, Priangan",0.1518830898523235,44464545.228439964,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW,-19414.7,0.0,19414.7,-2948.7646245559044,0.1518830898523234,0.1518730180573512,-1.007179497217968e-05,292755074.127561
IDN,2025,"Banjar, Melayu Banjar",0.07288346994016853,21344434.4512031,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-1364.944436093802,0.0729086727505534,0.0729040106488738,-4.662101679554909e-06,292857001.302561
IDN,2025,Banten,0.023421354339617555,6859107.59834512,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-454.8768853501298,0.0234295088438209,0.0234279551671765,-1.5536766443405672e-06,292857001.302561
IDN,2025,Betawi,0.03772612686221636,11048360.383628678,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-732.6964459258942,0.0377392617926568,0.0377367591960376,-2.5025966191932778e-06,292857001.302561
IDN,2025,"Bugis, Ugi",0.03373790954230437,9880383.018776316,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-655.2394446664789,0.0337496559136365,0.0337474178790068,-2.2380346296237696e-06,292857001.302561
IDN,2025,Jawa,0.37125789489046856,108725473.807524,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-7138.870997865207,0.3713869098156411,0.3713625263011263,-2.4383514514715376e-05,292857001.302561
IDN,2025,Madura,0.03009889055668779,8814670.830965556,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-534.0054592621639,0.0301091972587025,0.0301073733106481,-1.8239480543562104e-06,292857001.302561
IDN,2025,Minangkabau,0.031714338626785334,9287766.108534332,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-615.9387440328086,0.0317253804608265,0.0317232766615969,-2.1037992295687544e-06,292857001.302561
IDN,2025,Other,0.24732961478608748,72432209.31957112,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,96907.256464996,0.2470683233118385,0.2473993195569453,0.0003309962451068,292857001.302561
IDN,2025,"Sunda, Priangan",0.15183040045566396,44464595.784012735,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,82512.47499999999,101927.175,19414.7,-2898.2090517995366,0.1518830898523234,0.1518731907348716,-9.899117451816408e-06,292857001.302561
IDN,2025,"Banjar, Melayu Banjar",0.07290026986404129,21344400.74748793,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-1398.6481512647138,0.0729086727505534,0.0729038955305269,-4.7772200264637575e-06,292789049.85256094
IDN,2025,Banten,0.02342679004491166,6859107.598345119,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-454.8768853501298,0.0234295088438209,0.0234279551671765,-1.5536766443405672e-06,292789049.85256094
IDN,2025,Betawi,0.03773488246637731,11048360.383628674,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-732.6964459258942,0.0377392617926568,0.0377367591960376,-2.5025966191932778e-06,292789049.85256094
IDN,2025,"Bugis, Ugi",0.033745739547813534,9880383.018776314,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-655.2394446664789,0.0337496559136365,0.0337474178790068,-2.2380346296237696e-06,292789049.85256094
IDN,2025,Jawa,0.37134389485984703,108725426.1445639,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-7186.533957953556,0.3713869098156411,0.3713623635036084,-2.4546312032624872e-05,292789049.85256094
IDN,2025,Madura,0.03010576089402644,8814637.127250386,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-567.7091744330758,0.0301091972587025,0.0301072581923012,-1.939066401265059e-06,292789049.85256094
IDN,2025,Minangkabau,0.031721698995271,9287766.108534332,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-615.9387440328086,0.0317253804608265,0.0317232766615969,-2.1037992295687544e-06,292789049.85256094
IDN,2025,Other,0.24715544068371778,72364406.64367671,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,29104.580570597103,0.2470683233118385,0.2471677328631527,9.940955131421712e-05,292789049.85256094
IDN,2025,"Sunda, Priangan",0.15186552264399392,44464562.08029756,292774488.82756096,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,14561.024999999998,33975.725,19414.7,-2931.9127669704485,0.1518830898523234,0.1518730756165247,-1.0014235798725256e-05,292789049.85256094
IDN,2030,"Banjar, Melayu Banjar",0.07880016762683235,25656760.86127326,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Banten,0.052138008253736136,16975755.887779355,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Betawi,0.06011840299313424,19574114.31230611,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,"Bugis, Ugi",0.05799975483067584,18884297.895787958,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Jawa,0.3083031759778068,100381269.44466259,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Madura,0.056000832418103136,18233463.311748903,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Minangkabau,0.05689679025743784,18525180.66106284,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,Other,0.20416774583222333,66475531.56497194,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2030,"Sunda, Priangan",0.12557512181005037,40886345.390319265,325592719.3299122,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,"Banjar, Melayu Banjar",0.08363526792664054,30283466.802921955,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Banten,0.07480730008901262,27086950.816597115,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Betawi,0.07739236308412242,28022975.430812925,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,"Bugis, Ugi",0.07675992100163442,27793974.684063412,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Jawa,0.2591075414850239,93820164.93127088,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Madura,0.07632470164342513,27636386.24902808,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Minangkabau,0.07657225930535162,27726024.321848456,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,Other,0.16982912537647157,61493372.44927305,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
IDN,2035,"Sunda, Priangan",0.10557152008831774,38226357.1718673,362089672.8576832,ET_BASE,FORECAST,,,,,,,,,
MYS,2000,Chinese,0.24455354722232606,5691908.0,23274690.0,HIST,HIST,,,,,,,,,
MYS,2000,Indian,0.07218708390960302,1680131.9999999981,23274690.0,HIST,HIST,,,,,,,,,
MYS,2000,Malay,0.5018507657889322,11680421.000000002,23274690.0,HIST,HIST,,,,,,,,,
MYS,2000,Non-Malaysian citizens,0.05949699007806331,1384773.9999999993,23274690.0,HIST,HIST,,,,,,,,,
MYS,2000,Other,0.011587565720531602,269696.9999999997,23274690.0,HIST,HIST,,,,,,,,,
MYS,2000,Other Bumi,0.11032404728054383,2567758.000000001,23274690.0,HIST,HIST,,,,,,,,,
MYS,2005,Chinese,0.23494681249403396,5962866.225086521,25379643.0,HIST,HIST,,,,,,,,,
MYS,2005,Indian,0.06980511624899892,1771628.9299730917,25379643.0,HIST,HIST,,,,,,,,,
MYS,2005,Malay,0.5012556951901245,12721690.595642176,25379643.0,HIST,HIST,,,,,,,,,
MYS,2005,Non-Malaysian citizens,0.07075368208998921,1795703.19237942,25379643.0,HIST,HIST,,,,,,,,,
MYS,2005,Other,0.009139693420493701,231962.15614157903,25379643.0,HIST,HIST,,,,,,,,,
MYS,2005,Other Bumi,0.11409900055635973,2895791.9007772114,25379643.0,HIST,HIST,,,,,,,,,
MYS,2010,Chinese,0.22534007776574194,6193381.0,27484596.0,HIST,HIST,,,,,,,,,
MYS,2010,Indian,0.06742314858839471,1853097.9999999988,27484596.0,HIST,HIST,,,,,,,,,
MYS,2010,Malay,0.5006606245913167,13760455.000000004,27484596.0,HIST,HIST,,,,,,,,,
MYS,2010,Non-Malaysian citizens,0.08201037410191511,2254021.9999999995,27484596.0,HIST,HIST,,,,,,,,,
MYS,2010,Other,0.006691821120455902,183921.9999999978,27484596.0,HIST,HIST,,,,,,,,,
MYS,2010,Other Bumi,0.11787395383217562,3239717.9999999986,27484596.0,HIST,HIST,,,,,,,,,
MYS,2015,Chinese,0.21887839743010054,6558907.978045617,29965990.5,HIST,HIST,,,,,,,,,
MYS,2015,Indian,0.06451186837028391,1933162.0347211782,29965990.5,HIST,HIST,,,,,,,,,
MYS,2015,Malay,0.5109522083282663,15311189.020718848,29965990.5,HIST,HIST,,,,,,,,,
MYS,2015,Non-Malaysian citizens,0.08247339781740301,2471397.0554990196,29965990.5,HIST,HIST,,,,,,,,,
MYS,2015,Other,0.006668782341729001,199836.668298819,29965990.5,HIST,HIST,,,,,,,,,
MYS,2015,Other Bumi,0.11651534571221732,3491497.74271652,29965990.5,HIST,HIST,,,,,,,,,
MYS,2020,Chinese,0.21241671709445925,6892367.000000001,32447385.0,HIST,HIST,,,,,,,,,
