iso3_orig,iso3_dest,MAE,RMSE,n,model_name
HND,USA,110347.03733762226,110347.03733762226,1.0,RF_OD
HTI,USA,28832.862523235613,28832.862523235613,1.0,RF_OD
IDN,ARE,14372.836365496973,14372.836365496973,1.0,RF_OD
IDN,AUS,67.25846630887827,67.25846630887827,1.0,RF_OD
IDN,BEL,262.39260685521276,262.39260685521276,1.0,RF_OD
IDN,BGD,40917.023551133054,40917.023551133054,1.0,RF_OD
IDN,BGR,24.90271607534347,24.90271607534347,1.0,RF_OD
IDN,BHR,1584.4879506856196,1584.4879506856196,1.0,RF_OD
IDN,BHS,4.171313569297574,4.171313569297574,1.0,RF_OD
IDN,BOL,1.333314517530873,1.333314517530873,1.0,RF_OD
IDN,BRA,84.74953370660546,84.74953370660546,1.0,RF_OD
IDN,BRN,370.47856972558566,370.47856972558566,1.0,RF_OD
IDN,CAN,1202.260355359329,1202.260355359329,1.0,RF_OD
IDN,CHN,8888.061774170375,8888.061774170375,1.0,RF_OD
IDN,CRI,3.4681554836592703,3.4681554836592703,1.0,RF_OD
IDN,CUW,59.239000497483005,59.239000497483005,1.0,RF_OD
IDN,CYP,18.141258859541267,18.141258859541267,1.0,RF_OD
IDN,DNK,170.03023641103846,170.03023641103846,1.0,RF_OD
IDN,DZA,198.78488207756664,198.78488207756664,1.0,RF_OD
IDN,EGY,8466.277985322306,8466.277985322306,1.0,RF_OD
IDN,EST,4.4364526817736305,4.4364526817736305,1.0,RF_OD
IDN,FIN,101.55323433321144,101.55323433321144,1.0,RF_OD
IDN,FRO,2.57840843846461,2.57840843846461,1.0,RF_OD
IDN,GRC,42.23404761337201,42.23404761337201,1.0,RF_OD
IDN,GTM,5.183564690919361,5.183564690919361,1.0,RF_OD
IDN,HKG,11319.790966747241,11319.790966747241,1.0,RF_OD
IDN,HRV,2.123717573608282,2.123717573608282,1.0,RF_OD
IDN,HUN,90.60866974752287,90.60866974752287,1.0,RF_OD
IDN,IND,69.68571646753469,69.68571646753469,1.0,RF_OD
IDN,ISL,40.8221328063014,40.8221328063014,1.0,RF_OD
IDN,ITA,116.52092567441923,116.52092567441923,1.0,RF_OD
IDN,JPN,44930.390450667895,44930.390450667895,1.0,RF_OD
IDN,KHM,26.6560616756491,26.6560616756491,1.0,RF_OD
IDN,KOR,1396.1765586244874,1396.1765586244874,1.0,RF_OD
IDN,KWT,3452.8717581126402,3452.8717581126402,1.0,RF_OD
IDN,LBY,331.177122103938,331.177122103938,1.0,RF_OD
IDN,LIE,1.5886519993348625,1.5886519993348625,1.0,RF_OD
IDN,LKA,48.30726618637311,48.30726618637311,1.0,RF_OD
IDN,LTU,1.201791122770448,1.201791122770448,1.0,RF_OD
IDN,LUX,20.521974788437376,20.521974788437376,1.0,RF_OD
IDN,LVA,0.05789839515959905,0.05789839515959905,1.0,RF_OD
IDN,MEX,30.122998242179733,30.122998242179733,1.0,RF_OD
IDN,MLT,45.17863270167801,45.17863270167801,1.0,RF_OD
IDN,MYS,271243.5324336472,271243.5324336472,1.0,RF_OD
