iso3,year,scenario,ethnic_bucket,migrant_pred_bucket,migrant_shock_bucket,delta_migrants_bucket,delta_in_bucket,delta_out_bucket
BRB,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,AID_LOW,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1032.847359965574,0.0,0.0,0.0
BRB,2025,CONFLICT_INTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1561.3189331664662,528.4715732008921,0.0,528.4715732008921
BRB,2025,CONFLICT_INTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRB,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1032.847359965574,1209.004551032538,176.15719106696395,0.0,176.15719106696395
BRN,2025,AID_HIGH,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,AID_LOW,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,71203.7456937846,0.0,0.0,0.0
BRN,2025,CONFLICT_INTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,75047.76218541557,3844.016491630991,0.0,3844.016491630991
BRN,2025,CONFLICT_INTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BRN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,71203.7456937846,72485.08452432827,1281.3388305436633,0.0,1281.3388305436633
BTN,2025,AID_HIGH,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,AID_LOW,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,136.7838127564818,0.0,0.0,0.0
BTN,2025,CONFLICT_INTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,210.48905114408439,73.70523838760258,0.0,73.70523838760258
BTN,2025,CONFLICT_INTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BTN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,136.7838127564818,161.35222555234932,24.568412795867516,0.0,24.568412795867516
BWA,2025,AID_HIGH,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,AID_LOW,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1006.0649596306712,0.0,0.0,0.0
BWA,2025,CONFLICT_INTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1492.920649932374,486.8556903017029,0.0,486.8556903017029
BWA,2025,CONFLICT_INTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
BWA,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1006.0649596306712,1168.3501897312387,162.2852301005676,0.0,162.2852301005676
CAN,2025,AID_HIGH,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,AID_LOW,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,CONFLICT_EXTERNAL_LOW,Other,302113.342767295,302113.342767295,0.0,0.0,0.0
CAN,2025,CONFLICT_INTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,432626.49282889167,130513.1500615967,0.0,130513.1500615967
CAN,2025,CONFLICT_INTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CAN,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,302113.342767295,345617.72612116055,43504.383353865545,0.0,43504.383353865545
CHE,2025,AID_HIGH,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,AID_LOW,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,41752.15022338386,0.0,0.0,0.0
CHE,2025,CONFLICT_INTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,63216.419271920415,21464.26904853655,0.0,21464.26904853655
CHE,2025,CONFLICT_INTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHE,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,41752.15022338386,48906.90657289604,7154.75634951218,0.0,7154.75634951218
CHL,2025,AID_HIGH,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,AID_LOW,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,14635.914582941767,0.0,0.0,0.0
CHL,2025,CONFLICT_INTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,21697.542367177048,7061.62778423528,0.0,7061.62778423528
CHL,2025,CONFLICT_INTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHL,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,14635.914582941767,16989.790511020194,2353.875928078426,0.0,2353.875928078426
CHN,2025,AID_HIGH,Other,403486.6673779714,403486.6673779714,0.0,0.0,0.0
CHN,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,403486.6673779714,403486.6673779714,0.0,0.0,0.0
CHN,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,403486.6673779714,403486.6673779714,0.0,0.0,0.0
CHN,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,403486.6673779714,445536.1003830249,42049.433005053506,0.0,42049.433005053506
