iso3_orig,iso3_dest,year,migrant_stock,dest_total_migrant_stock,orig_total_migrant_stock,origin_share_in_dest_migrants,dest_share_of_origin_emigration
IDN,EGY,2005,2372.0,8428.0,2470619.0,0.28144280968201235,0.000960083282772455
IDN,EGY,2010,2822.0,9143.0,3106885.0,0.3086514273214481,0.000908305263954089
IDN,EGY,2015,0.0,0.0,3351461.0,,0.0
IDN,EGY,2020,3447.0,9425.0,3546661.0,0.36572944297082227,0.0009719000490884243
IDN,EGY,2024,3074.0,7897.0,3856982.0,0.38926174496644295,0.0007969962006563682
IDN,EST,2000,0.0,191.0,2187871.0,0.0,0.0
IDN,EST,2005,0.0,409.0,2470619.0,0.0,0.0
IDN,EST,2010,6.0,632.0,3106885.0,0.00949367088607595,1.931194749725207e-06
IDN,EST,2015,12.0,662.0,3351461.0,0.01812688821752266,3.5805280144987513e-06
IDN,EST,2020,40.0,1238.0,3546661.0,0.03231017770597738,1.127821350842384e-05
IDN,EST,2024,41.0,1261.0,3856982.0,0.03251387787470262,1.0630072943041996e-05
IDN,FIN,2000,112.0,2742.0,2187871.0,0.040846097738876735,5.119131795247526e-05
IDN,FIN,2005,229.0,3851.0,2470619.0,0.059465074006751495,9.268932198772859e-05
IDN,FIN,2010,311.0,4580.0,3106885.0,0.06790393013100436,0.0001001002611940899
IDN,FIN,2015,466.0,5304.0,3351461.0,0.08785822021116138,0.0001390438378963682
IDN,FIN,2020,709.0,6685.0,3546661.0,0.10605833956619297,0.00019990633443681255
IDN,FIN,2024,835.0,7870.0,3856982.0,0.10609911054637865,0.0002164905099375626
IDN,FRO,2000,0.0,26.0,2187871.0,0.0,0.0
IDN,FRO,2005,3.0,34.0,2470619.0,0.08823529411764706,1.214270593725702e-06
IDN,FRO,2010,6.0,45.0,3106885.0,0.13333333333333333,1.931194749725207e-06
IDN,FRO,2015,10.0,51.0,3351461.0,0.19607843137254902,2.9837733454156263e-06
IDN,FRO,2020,11.0,56.0,3546661.0,0.19642857142857142,3.1015087148165558e-06
IDN,FRO,2024,13.0,67.0,3856982.0,0.19402985074626866,3.370510933159657e-06
IDN,GRC,2000,259.0,23191.0,2187871.0,0.011168125565952309,0.00011837992276509905
IDN,GRC,2005,356.0,23470.0,2470619.0,0.015168299957392415,0.0001440934437887833
IDN,GRC,2010,470.0,24722.0,3106885.0,0.019011406844106463,0.0001512769220618079
IDN,GRC,2015,442.0,23295.0,3351461.0,0.01897402876153681,0.00013188278186737067
IDN,GRC,2020,450.0,23808.0,3546661.0,0.018901209677419355,0.00012687990196976818
IDN,GRC,2024,478.0,25291.0,3856982.0,0.018900003953975723,0.00012393109431156277
IDN,GTM,2000,25.0,5481.0,2187871.0,0.004561211457763182,1.1426633471534656e-05
IDN,GTM,2005,30.0,6503.0,2470619.0,0.004613255420575119,1.214270593725702e-05
IDN,GTM,2010,35.0,7549.0,3106885.0,0.0046363756788978675,1.1265302706730375e-05
IDN,GTM,2015,39.0,8278.0,3351461.0,0.004711282918579367,1.1636716047120943e-05
IDN,GTM,2020,42.0,9341.0,3546661.0,0.004496306605288513,1.184212418384503e-05
IDN,GTM,2024,46.0,10274.0,3856982.0,0.004477321393809616,1.1926423301949556e-05
IDN,HKG,2000,111117.0,137522.0,2187871.0,0.8079943572664737,0.05078772925826066
IDN,HKG,2005,121316.0,148452.0,2470619.0,0.817206908630399,0.049103483782809085
IDN,HKG,2010,131809.0,159742.0,3106885.0,0.8251367830626886,0.04242480812775497
IDN,HKG,2015,134708.0,163255.0,3351461.0,0.8251385868732963,0.04019381398142482
IDN,HKG,2020,140463.0,170229.0,3546661.0,0.8251414271363868,0.039604292600843444
IDN,HKG,2024,145244.0,176023.0,3856982.0,0.8251421689211069,0.03765742230583394
IDN,HRV,2000,0.0,835.0,2187871.0,0.0,0.0
IDN,HRV,2005,14.0,1235.0,2470619.0,0.011336032388663968,5.666596104053275e-06
IDN,HRV,2010,27.0,1633.0,3106885.0,0.01653398652786283,8.690376373763432e-06
IDN,HRV,2015,27.0,1643.0,3351461.0,0.016433353621424222,8.056188032622191e-06
IDN,HRV,2020,23.0,1542.0,3546661.0,0.014915693904020753,6.484972767343707e-06
IDN,HRV,2024,22.0,1469.0,3856982.0,0.014976174268209666,5.703941579193266e-06
IDN,HUN,2000,147.0,5203.0,2187871.0,0.028252931001345377,6.718860481262378e-05
IDN,HUN,2005,181.0,6388.0,2470619.0,0.02833437695679399,7.326099248811735e-05
IDN,HUN,2010,217.0,7629.0,3106885.0,0.028444094901035524,6.984487678172832e-05
IDN,HUN,2015,211.0,7577.0,3351461.0,0.02784743302098456,6.295761758826971e-05
IDN,HUN,2020,567.0,10085.0,3546661.0,0.05622211204759544,0.00015986867648190792
IDN,HUN,2024,669.0,11897.0,3856982.0,0.056232663696730266,0.00017345167802183158
IDN,IND,2000,1005.0,18851.0,2187871.0,0.05331282160097608,0.00045935066555569316
IDN,IND,2005,959.0,22616.0,2470619.0,0.04240360806508667,0.0003881618331276494
IDN,IND,2010,946.0,33733.0,3106885.0,0.02804375537307681,0.00030448503887334097
IDN,IND,2015,884.0,32149.0,3351461.0,0.027496967246259604,0.00026376556373474135
IDN,IND,2020,824.0,29983.0,3546661.0,0.02748223993596371,0.00023233119827353107
IDN,IND,2024,780.0,28734.0,3856982.0,0.027145541866778033,0.0002022306559895794
IDN,ISL,2000,75.0,1476.0,2187871.0,0.0508130081300813,3.427990041460397e-05
IDN,ISL,2005,93.0,1718.0,2470619.0,0.05413271245634459,3.764238840549676e-05
IDN,ISL,2010,108.0,1987.0,3106885.0,0.05435329642677403,3.476150549505373e-05
IDN,ISL,2015,129.0,2183.0,3351461.0,0.059092991296381125,3.849067615586158e-05
IDN,ISL,2020,158.0,2810.0,3546661.0,0.056227758007117434,4.454894335827416e-05
IDN,ISL,2024,239.0,4244.0,3856982.0,0.05631479736098021,6.196554715578138e-05
IDN,ITA,2000,1157.0,51262.0,2187871.0,0.022570324997073857,0.0005288245970626238
IDN,ITA,2005,1695.0,50857.0,2470619.0,0.03332874530546434,0.0006860628854550216
IDN,ITA,2010,2345.0,52230.0,3106885.0,0.04489756844725254,0.0007547752813509351
IDN,ITA,2015,3086.0,53965.0,3351461.0,0.05718521263782081,0.0009207924543952622
IDN,ITA,2020,3876.0,58180.0,3546661.0,0.06662083190099691,0.0010928588889662699
IDN,ITA,2024,4226.0,55947.0,3856982.0,0.07553577492984431,0.00109567532334867
IDN,JPN,2000,17744.0,70445.0,2187871.0,0.2518844488608134,0.008110167372756438
IDN,JPN,2005,24390.0,80611.0,2470619.0,0.3025641661807942,0.009872019926989956
IDN,JPN,2010,24873.0,83982.0,3106885.0,0.2961706079874259,0.008005767834985847
IDN,JPN,2015,46640.0,147865.0,3351461.0,0.3154228519257431,0.01391631888301848
IDN,JPN,2020,82095.0,190319.0,3546661.0,0.4313547254872083,0.023147123449351374
IDN,JPN,2024,157343.0,231127.0,3856982.0,0.6807642551497661,0.04079433090431846
IDN,KHM,2000,208.0,933.0,2187871.0,0.22293676312968919,9.506959048316834e-05
IDN,KHM,2005,162.0,728.0,2470619.0,0.22252747252747251,6.55706120611879e-05
IDN,KHM,2010,116.0,523.0,3106885.0,0.22179732313575526,3.733643182802067e-05
IDN,KHM,2015,105.0,472.0,3351461.0,0.22245762711864406,3.1329620126864075e-05
IDN,KHM,2020,111.0,501.0,3546661.0,0.2215568862275449,3.1297042485876154e-05
IDN,KHM,2024,117.0,530.0,3856982.0,0.22075471698113208,3.0334598398436913e-05
IDN,KOR,2000,9979.0,21590.0,2187871.0,0.4622047244094488,0.004561055016497773
IDN,KOR,2005,13616.0,27111.0,2470619.0,0.5022315665228136,0.005511169468056386
IDN,KOR,2010,17136.0,57027.0,3106885.0,0.30048924193802934,0.0055154922052151915
IDN,KOR,2015,40400.0,94693.0,3351461.0,0.42664188482781196,0.01205444431547913
IDN,KOR,2020,36236.0,102177.0,3546661.0,0.3546394981258013,0.010216933617281156
IDN,KOR,2024,27807.0,81033.0,3856982.0,0.3431564917996372,0.007209522886028506
IDN,KWT,2000,42691.0,45234.0,2187871.0,0.9437812265110316,0.01951257638133144
IDN,KWT,2005,53678.0,56493.0,2470619.0,0.9501708176234224,0.02172653897666941
IDN,KWT,2010,75811.0,79481.0,3106885.0,0.9538254425585989,0.02440096752856961
IDN,KWT,2015,90622.0,94961.0,3351461.0,0.9543075578395341,0.02703955081082549
IDN,KWT,2020,105196.0,110231.0,3546661.0,0.9543231940198311,0.029660573705803852
IDN,KWT,2024,115347.0,120868.0,3856982.0,0.9543220703577456,0.029906024969782074
IDN,LBY,2000,9612.0,22714.0,2187871.0,0.4231751342784186,0.004393312037135644
IDN,LBY,2005,10595.0,25038.0,2470619.0,0.42315680166147457,0.004288398980174604
IDN,LBY,2010,11627.0,27477.0,3106885.0,0.42315391054336354,0.0037423335591758307
IDN,LBY,2015,13019.0,30764.0,3351461.0,0.4231894422051749,0.003884574518396604
IDN,LBY,2020,13944.0,32948.0,3546661.0,0.42321233458783536,0.00393158522903655
IDN,LBY,2024,14740.0,34828.0,3856982.0,0.4232226943838291,0.003821640858059488
IDN,LIE,2000,0.0,60.0,2187871.0,0.0,0.0
IDN,LIE,2005,0.0,91.0,2470619.0,0.0,0.0
IDN,LIE,2010,4.0,129.0,3106885.0,0.031007751937984496,1.2874631664834713e-06
IDN,LIE,2015,8.0,138.0,3351461.0,0.057971014492753624,2.387018676332501e-06
IDN,LIE,2020,9.0,156.0,3546661.0,0.057692307692307696,2.537598039395364e-06
IDN,LIE,2024,10.0,167.0,3856982.0,0.059880239520958084,2.5927007178151207e-06
IDN,LKA,2000,79.0,472.0,2187871.0,0.1673728813559322,3.610816177004951e-05
IDN,LKA,2005,157.0,912.0,2470619.0,0.17214912280701755,6.354682773831174e-05
IDN,LKA,2010,317.0,1816.0,3106885.0,0.17455947136563876,0.0001020314559438151
IDN,LKA,2015,320.0,1837.0,3351461.0,0.17419706042460534,9.548074705330004e-05
IDN,LKA,2020,323.0,1861.0,3546661.0,0.17356260075228372,9.10715740805225e-05
IDN,LKA,2024,327.0,1882.0,3856982.0,0.17375132837407015,8.478131347255445e-05
IDN,LTU,2000,2.0,1029.0,2187871.0,0.001943634596695821,9.141306777227725e-07
IDN,LTU,2005,2.0,939.0,2470619.0,0.002129925452609159,8.09513729150468e-07
IDN,LTU,2010,1.0,721.0,3106885.0,0.0013869625520110957,3.2186579162086783e-07
IDN,LTU,2015,2.0,557.0,3351461.0,0.003590664272890485,5.967546690831252e-07
IDN,LTU,2020,10.0,609.0,3546661.0,0.016420361247947456,2.81955337710596e-06
IDN,LTU,2024,11.0,642.0,3856982.0,0.017133956386292833,2.851970789596633e-06
IDN,LUX,2000,0.0,988.0,2187871.0,0.0,0.0
IDN,LUX,2005,0.0,855.0,2470619.0,0.0,0.0
IDN,LUX,2010,0.0,735.0,3106885.0,0.0,0.0
IDN,LUX,2015,0.0,1120.0,3351461.0,0.0,0.0
IDN,LUX,2020,121.0,3204.0,3546661.0,0.03776529338327091,3.4116595862982114e-05
IDN,LUX,2024,140.0,3701.0,3856982.0,0.03782761415833558,3.629781004941169e-05
IDN,LVA,2000,3.0,496.0,2187871.0,0.006048387096774193,1.3711960165841587e-06
IDN,LVA,2005,3.0,615.0,2470619.0,0.004878048780487805,1.214270593725702e-06
IDN,LVA,2010,3.0,719.0,3106885.0,0.004172461752433936,9.655973748626034e-07
IDN,LVA,2015,3.0,436.0,3351461.0,0.006880733944954129,8.951320036246878e-07
IDN,LVA,2020,3.0,554.0,3546661.0,0.005415162454873646,8.458660131317879e-07
IDN,LVA,2024,3.0,510.0,3856982.0,0.0058823529411764705,7.778102153445363e-07
IDN,MEX,2000,73.0,353282.0,2187871.0,0.00020663379396629322,3.33657697368812e-05
IDN,MEX,2005,105.0,511894.0,2470619.0,0.00020512059137243256,4.249947078039957e-05
IDN,MEX,2010,151.0,731168.0,3106885.0,0.00020651888485272878,4.860173453475105e-05
IDN,MEX,2015,169.0,768394.0,3351461.0,0.00021993924991605868,5.042576953752408e-05
IDN,MEX,2020,187.0,799366.0,3546661.0,0.00023393539379958618,5.2725648151881444e-05
IDN,MEX,2024,208.0,823710.0,3856982.0,0.00025251605540784985,5.3928174930554514e-05
IDN,MLT,2000,18.0,1093.0,2187871.0,0.01646843549862763,8.227176099504952e-06
IDN,MLT,2005,22.0,1138.0,2470619.0,0.019332161687170474,8.904651020655148e-06
IDN,MLT,2010,18.0,1103.0,3106885.0,0.016319129646418858,5.793584249175621e-06
IDN,MLT,2015,30.0,1751.0,3351461.0,0.017133066818960593,8.95132003624688e-06
IDN,MLT,2020,63.0,3810.0,3546661.0,0.01653543307086614,1.7763186275767546e-05
IDN,MLT,2024,110.0,6623.0,3856982.0,0.01660878755850823,2.851970789596633e-05
IDN,MYS,2000,863511.0,1482589.0,2187871.0,0.5824345115200504,0.3946809478255345
IDN,MYS,2005,1128807.0,2042096.0,2470619.0,0.5527688218379547,0.45689238203057614
IDN,MYS,2010,1540665.0,2914872.0,3106885.0,0.5285532263509342,0.4958873598475644
IDN,MYS,2015,1607465.0,3356058.0,3351461.0,0.4789741416864667,0.47963112206885294
IDN,MYS,2020,1693459.0,3483620.0,3546661.0,0.48612047238217715,0.4774798042440481
IDN,MYS,2024,1761502.0,3569533.0,3856982.0,0.493482480761489,0.4567047499832771
IDN,NAM,2000,120.0,1499.0,2187871.0,0.0800533689126084,5.484784066336635e-05
IDN,NAM,2005,94.0,1184.0,2470619.0,0.07939189189189189,3.8047145270071997e-05
IDN,NAM,2010,90.0,1140.0,3106885.0,0.07894736842105263,2.8967921245878105e-05
IDN,NAM,2015,88.0,1115.0,3351461.0,0.07892376681614349,2.625720543965751e-05
IDN,NAM,2020,94.0,1192.0,3546661.0,0.07885906040268456,2.650380174479602e-05
IDN,NAM,2024,100.0,1265.0,3856982.0,0.07905138339920949,2.592700717815121e-05
IDN,NCL,2000,1079.0,1079.0,2187871.0,1.0,0.0004931735006314358
IDN,NCL,2005,1150.0,1150.0,2470619.0,1.0,0.0004654703942615191
IDN,NCL,2010,1221.0,1221.0,3106885.0,1.0,0.00039299813156907967
IDN,NCL,2015,938.0,938.0,3351461.0,1.0,0.00027987793979998576
IDN,NCL,2020,994.0,994.0,3546661.0,1.0,0.0002802636056843324
IDN,NCL,2024,1043.0,1043.0,3856982.0,1.0,0.0002704186848681171
IDN,NLD,2000,166871.0,187738.0,2187871.0,0.8888504192012272,0.07627095016113838
IDN,NLD,2005,154419.0,177107.0,2470619.0,0.8718966500477112,0.06250215027084306
IDN,NLD,2010,139220.0,163814.0,3106885.0,0.8498663117926428,0.044810155509457224
IDN,NLD,2015,124938.0,153295.0,3351461.0,0.8150167976776803,0.03727866742295375
IDN,NLD,2020,110625.0,147343.0,3546661.0,0.7507991557115031,0.031191309234234677
IDN,NLD,2024,100339.0,143547.0,3856982.0,0.6989975408751141,0.02601489973248514
IDN,NOR,2000,573.0,15833.0,2187871.0,0.03619023558390703,0.0002618984391675743
IDN,NOR,2005,854.0,15589.0,2470619.0,0.05478221823080377,0.0003456623623472498
IDN,NOR,2010,1244.0,17809.0,3106885.0,0.06985232185973385,0.0004004010447763596
IDN,NOR,2015,1526.0,19862.0,3351461.0,0.07683012788238848,0.00045532381251042455
IDN,NOR,2020,1711.0,21302.0,3546661.0,0.08032109661064689,0.0004824255828228297
IDN,NOR,2024,1903.0,23688.0,3856982.0,0.08033603512326917,0.0004933909466002175
IDN,NZL,2000,3647.0,28280.0,2187871.0,0.12896039603960396,0.0016669172908274756
IDN,NZL,2005,4503.0,35783.0,2470619.0,0.125841880222452,0.0018226201611822785
IDN,NZL,2010,4802.0,41010.0,3106885.0,0.11709339185564496,0.0015455995313634074
IDN,NZL,2015,5740.0,48592.0,3351461.0,0.11812644056634837,0.0017126859002685694
IDN,NZL,2020,7065.0,57746.0,3546661.0,0.12234613652893707,0.0019920144609253607
IDN,NZL,2024,7817.0,63904.0,3856982.0,0.12232411116675013,0.00202671415111608
IDN,PAK,2000,443.0,443.0,2187871.0,1.0,0.00020247994511559411
IDN,PAK,2005,423.0,423.0,2470619.0,1.0,0.00017121215371532398
IDN,PAK,2010,413.0,413.0,3106885.0,1.0,0.00013293057193941842
IDN,PAK,2015,408.0,408.0,3351461.0,1.0,0.00012173795249295754
IDN,PAK,2020,380.0,380.0,3546661.0,1.0,0.00010714302833002646
IDN,PAK,2024,380.0,380.0,3856982.0,1.0,9.852262727697459e-05
IDN,PAN,2000,97.0,5333.0,2187871.0,0.018188636789799362,4.4335337869554466e-05
IDN,PAN,2005,96.0,7925.0,2470619.0,0.012113564668769715,3.885665899922246e-05
IDN,PAN,2010,116.0,12134.0,3106885.0,0.009559914290423603,3.733643182802067e-05
IDN,PAN,2015,135.0,14203.0,3351461.0,0.009505034147715271,4.028094016311095e-05
IDN,PAN,2020,161.0,17061.0,3546661.0,0.009436727038274428,4.539480937140595e-05
IDN,PAN,2024,246.0,26028.0,3856982.0,0.009451360073766712,6.378043765825197e-05
IDN,PNG,2000,6663.0,7601.0,2187871.0,0.8765951848440995,0.0030454263528334165
IDN,PNG,2005,9806.0,10750.0,2470619.0,0.9121860465116279,0.003969045814024744
IDN,PNG,2010,13219.0,14018.0,3106885.0,0.9430018547581681,0.004254743899436252
IDN,PNG,2015,13527.0,14337.0,3351461.0,0.943502824858757,0.004036150204343718
IDN,PNG,2020,13592.0,14403.0,3546661.0,0.943692286329237,0.0038323369501624205
IDN,PNG,2024,13638.0,14451.0,3856982.0,0.9437409175835583,0.0035359252389562616
IDN,PRK,2000,963.0,1761.0,2187871.0,0.5468483816013628,0.00044015392132351497
IDN,PRK,2005,1124.0,2080.0,2470619.0,0.5403846153846154,0.000454946715782563
IDN,PRK,2010,1284.0,2396.0,3106885.0,0.5358931552587646,0.0004132756764411943
IDN,PRK,2015,1414.0,2638.0,3351461.0,0.5360121304018196,0.00042190555104176954
IDN,PRK,2020,1444.0,2691.0,3546661.0,0.5366034931252323,0.00040714350765410056
IDN,PRK,2024,1470.0,2740.0,3856982.0,0.5364963503649635,0.00038112700551882274
IDN,PRT,2000,94.0,7389.0,2187871.0,0.012721613208823928,4.2964141852970306e-05
IDN,PRT,2005,170.0,7516.0,2470619.0,0.02261841405002661,6.880866697778978e-05
IDN,PRT,2010,218.0,6398.0,3106885.0,0.03407314785870585,7.016674257334918e-05
IDN,PRT,2015,247.0,7253.0,3351461.0,0.03405487384530539,7.369920163176597e-05
IDN,PRT,2020,282.0,8316.0,3546661.0,0.03391053391053391,7.951140523438806e-05
IDN,PRT,2024,317.0,9355.0,3856982.0,0.033885622661678244,8.218861275473933e-05
IDN,QAT,2000,163088.0,164088.0,2187871.0,0.9939057091316854,0.07454187198422577
IDN,QAT,2005,64309.0,65453.0,2470619.0,0.9825218095427253,0.026029509203968723
IDN,QAT,2010,46507.0,48840.0,3106885.0,0.9522317772317772,0.014969012370911701
IDN,QAT,2015,53313.0,56137.0,3351461.0,0.949694497390313,0.015907390836414327
IDN,QAT,2020,42969.0,47200.0,3546661.0,0.9103601694915254,0.012115338906086598
IDN,QAT,2024,46021.0,50553.0,3856982.0,0.9103515122742468,0.011931867973456967
IDN,SAU,2000,302021.0,302021.0,2187871.0,1.0,0.13804333070825472
IDN,SAU,2005,321491.0,321491.0,2470619.0,1.0,0.13012568914915654
IDN,SAU,2010,244403.0,244403.0,3106885.0,1.0,0.07866496506951497
IDN,SAU,2015,185481.0,185481.0,3351461.0,1.0,0.055343326388103575
IDN,SAU,2020,176729.0,176729.0,3546661.0,1.0,0.04982968487825591
IDN,SAU,2024,169846.0,169846.0,3856982.0,1.0,0.0440359846118027
IDN,SGP,2000,71417.0,811947.0,2187871.0,0.08795771152550598,0.032642235305463625
IDN,SGP,2005,91676.0,887804.0,2470619.0,0.10326153069821717,0.03710649031679915
IDN,SGP,2010,151605.0,1254665.0,3106885.0,0.12083305105346846,0.04879646333868167
IDN,SGP,2015,172869.0,1513338.0,3351461.0,0.11423026448817118,0.05158019144486539
IDN,SGP,2020,169056.0,1577271.0,3546661.0,0.10718259576192044,0.04766624157200251
IDN,SGP,2024,180437.0,1760391.0,3856982.0,0.10249825180883111,0.0467819139420407
IDN,SLB,2000,81.0,335.0,2187871.0,0.2417910447761194,3.702229244777229e-05
IDN,SLB,2005,75.0,269.0,2470619.0,0.2788104089219331,3.0356764843142547e-05
IDN,SLB,2010,74.0,221.0,3106885.0,0.334841628959276,2.3818068579944222e-05
IDN,SLB,2015,69.0,206.0,3351461.0,0.33495145631067963,2.058803608336782e-05
IDN,SLB,2020,67.0,200.0,3546661.0,0.335,1.889100762660993e-05
IDN,SLB,2024,66.0,196.0,3856982.0,0.336734693877551,1.7111824737579797e-05
IDN,SVK,2000,17.0,1422.0,2187871.0,0.011954992967651195,7.770110760643567e-06
IDN,SVK,2005,20.0,1596.0,2470619.0,0.012531328320802004,8.095137291504679e-06
IDN,SVK,2010,22.0,1789.0,3106885.0,0.012297372833985467,7.081047415659093e-06
IDN,SVK,2015,35.0,2234.0,3351461.0,0.01566696508504924,1.0443206708954691e-05
IDN,SVK,2020,50.0,2719.0,3546661.0,0.018389113644722323,1.4097766885529798e-05
IDN,SVK,2024,54.0,2955.0,3856982.0,0.018274111675126905,1.4000583876201651e-05
IDN,SVN,2000,8.0,678.0,2187871.0,0.011799410029498525,3.65652271089109e-06
IDN,SVN,2005,14.0,671.0,2470619.0,0.020864381520119227,5.666596104053275e-06
IDN,SVN,2010,25.0,701.0,3106885.0,0.03566333808844508,8.046644790521696e-06
IDN,SVN,2015,43.0,753.0,3351461.0,0.057104913678618856,1.2830225385287193e-05
IDN,SVN,2020,68.0,947.0,3546661.0,0.07180570221752904,1.9172962964320526e-05
IDN,SVN,2024,77.0,1074.0,3856982.0,0.07169459962756052,1.996379552717643e-05
IDN,SXM,2000,52.0,325.0,2187871.0,0.16,2.3767397620792084e-05
IDN,SXM,2005,28.0,178.0,2470619.0,0.15730337078651685,1.133319220810655e-05
IDN,SXM,2010,57.0,357.0,3106885.0,0.15966386554621848,1.834635012238947e-05
IDN,SXM,2015,60.0,372.0,3351461.0,0.16129032258064516,1.790264007249376e-05
IDN,SXM,2020,62.0,391.0,3546661.0,0.1585677749360614,1.748123093805695e-05
IDN,SXM,2024,65.0,409.0,3856982.0,0.15892420537897312,1.6852554665798284e-05
IDN,SYC,2000,226.0,226.0,2187871.0,1.0,0.0001032967665826733
IDN,SYC,2005,176.0,176.0,2470619.0,1.0,7.123720816524118e-05
IDN,SYC,2010,126.0,126.0,3106885.0,1.0,4.055508974422935e-05
IDN,SYC,2015,141.0,141.0,3351461.0,1.0,4.207120417036033e-05
IDN,SYC,2020,143.0,143.0,3546661.0,1.0,4.0319613292615224e-05
IDN,SYC,2024,145.0,145.0,3856982.0,1.0,3.759416040831925e-05
IDN,TLS,2000,5337.0,5562.0,2187871.0,0.959546925566343,0.0024393577135032184
IDN,TLS,2005,5666.0,5905.0,2470619.0,0.9595258255715495,0.002293352394683276
IDN,TLS,2010,5779.0,6024.0,3106885.0,0.9593293492695883,0.0018600624097769953
IDN,TLS,2015,4177.0,4301.0,3351461.0,0.9711694954661707,0.0012463221263801071
IDN,TLS,2020,4113.0,4233.0,3546661.0,0.9716513111268604,0.0011596823040036812
IDN,TLS,2024,4066.0,4184.0,3856982.0,0.9717973231357553,0.0010541921118636282
IDN,TUR,2000,180.0,13737.0,2187871.0,0.01310329766324525,8.227176099504953e-05
IDN,TUR,2005,1019.0,17750.0,2470619.0,0.05740845070422535,0.00041244724500216344
IDN,TUR,2010,1914.0,22002.0,3106885.0,0.08699209162803381,0.000616051125162341
IDN,TUR,2015,2983.0,26553.0,3351461.0,0.11234135502579747,0.0008900595889374813
IDN,TUR,2020,6222.0,33276.0,3546661.0,0.1869816083663902,0.001754326111235328
IDN,TUR,2024,15386.0,48963.0,3856982.0,0.314237281212344,0.003989129324430345
IDN,VEN,2000,51.0,10239.0,2187871.0,0.004980955171403457,2.33103322819307e-05
IDN,VEN,2005,53.0,10528.0,2470619.0,0.00503419452887538,2.1452113822487403e-05
IDN,VEN,2010,56.0,10936.0,3106885.0,0.005120702267739576,1.8024484330768598e-05
IDN,VEN,2015,59.0,11335.0,3351461.0,0.005205116894574327,1.7604262737952193e-05
IDN,VEN,2020,54.0,10683.0,3546661.0,0.005054759898904802,1.5225588236372182e-05
IDN,VEN,2024,52.0,10193.0,3856982.0,0.005101540272736191,1.3482043732638629e-05
IND,IDN,2000,13.0,272821.0,1128142.0,4.7650290850044535e-05,1.1523372057772869e-05
IND,IDN,2005,10.0,90418.0,1554010.0,0.00011059744741091375,6.434965025965084e-06
IND,IDN,2010,15.0,96493.0,1894254.0,0.00015545169079622355,7.918684611461821e-06
IND,IDN,2015,3649.0,133132.0,2525038.0,0.027408887420004205,0.00144512676640906
IND,IDN,2020,13142.0,290640.0,2894048.0,0.04521745114230663,0.004541044239763818
IND,IDN,2024,22758.0,420676.0,3327747.0,0.054098641234584334,0.006838861247564794
IND,MYS,2000,18934.0,1482589.0,1128142.0,0.012770902792345013,0.016783348195528576
IND,MYS,2005,134947.0,2042096.0,1554010.0,0.06608259357052754,0.08683792253589102
IND,MYS,2010,95112.0,2914872.0,1894254.0,0.03262990621886656,0.05021079538435711
IND,MYS,2015,139751.0,3356058.0,2525038.0,0.04164141382538681,0.05534609776169705
IND,MYS,2020,139751.0,3483620.0,2894048.0,0.04011660284416785,0.04828910923384823
IND,MYS,2024,139751.0,3569533.0,3327747.0,0.03915105981650821,0.04199568056105227
IND,USA,2000,1109195.0,31369527.0,1128142.0,0.035358996646650105,0.9832051284324137
IND,USA,2005,1419053.0,35533585.0,1554010.0,0.03993554267040604,0.913155642499083
IND,USA,2010,1799127.0,39769676.0,1894254.0,0.04523866374973736,0.9497812859310314
IND,USA,2015,2381638.0,43278121.0,2525038.0,0.05503099360529077,0.9432087754718939
IND,USA,2020,2741155.0,45295697.0,2894048.0,0.06051689634006515,0.9471698465263879
IND,USA,2024,3165238.0,48694117.0,3327747.0,0.06500247247526841,0.951165458191383
IRL,USA,2000,156207.0,31369527.0,156207.0,0.004979577792167539,1.0
IRL,USA,2005,136251.0,35533585.0,136251.0,0.0038344287524042396,1.0
IRL,USA,2010,133578.0,39769676.0,133578.0,0.003358790250139327,1.0
IRL,USA,2015,134235.0,43278121.0,134235.0,0.003101682718618953,1.0
IRL,USA,2020,128284.0,45295697.0,128284.0,0.0028321454022442794,1.0
IRL,USA,2024,125844.0,48694117.0,125844.0,0.0025843779033923133,1.0
IRN,IDN,2000,60.0,272821.0,291934.0,0.00021992441930789784,0.00020552590654051943
IRN,IDN,2005,28.0,90418.0,299881.0,0.0003096728527505585,9.337037024686459e-05
IRN,IDN,2010,103.0,96493.0,369929.0,0.0010674349434674018,0.0002784318071846219
IRN,IDN,2015,761.0,133132.0,401605.0,0.00571613135835111,0.0018948967268833804
IRN,IDN,2020,338.0,290640.0,408996.0,0.001162950729424718,0.0008264139502586822
IRN,IDN,2024,220.0,420676.0,431983.0,0.0005229677946923523,0.0005092793003428376
IRN,MYS,2000,6.0,1482589.0,291934.0,4.046974582976132e-06,2.0552590654051943e-05
IRN,MYS,2005,22.0,2042096.0,299881.0,1.0773244744615337e-05,7.33624337653936e-05
IRN,MYS,2010,130.0,2914872.0,369929.0,4.4598870893816266e-05,0.00035141878576699855
IRN,MYS,2015,528.0,3356058.0,401605.0,0.00015732743593823467,0.0013147246672725688
IRN,MYS,2020,442.0,3483620.0,408996.0,0.0001268795103943599,0.0010806951657228922
IRN,MYS,2024,358.0,3569533.0,431983.0,0.00010029323163562292,0.0008287363160124357
IRN,USA,2000,291868.0,31369527.0,291934.0,0.009304188743426065,0.9997739215028054
